account_id,customer_id,branch_id,account_type,balance,open_date,status
88209,26027,129,Savings,39124.74,2012-02-08,Active
88210,4321,124,Current,44292.2,2024-05-26,Active
88211,40339,135,NRI,101384.81,2013-02-26,Active
88212,29298,130,Salary,104955.35,2026-05-06,Active
88213,6286,10,Current,71746.36,2021-07-27,Active
88214,42029,120,Current,41574.87,2006-08-19,Active
88215,34915,91,Salary,59691.02,2006-08-31,Active
88216,31117,18,Current,30577.99,2013-03-29,Active
88217,59192,70,Fixed Deposit,13776.38,2009-02-18,Active
88218,32803,76,Current,20523.0,2012-09-27,Active
88219,26894,45,Current,1151.8,2022-08-12,Active
88220,8799,62,NRI,91946.77,2005-09-14,Active
88221,38659,91,Savings,32715.75,2020-05-16,Active
88222,53423,76,Savings,85861.64,2014-04-08,Closed
88223,6241,61,Salary,94140.88,2022-07-23,Active
88224,18927,131,Savings,3580.88,2015-02-28,Active
88225,6407,98,Fixed Deposit,14262.98,2009-07-13,Active
88226,58991,8,Savings,42947.8,2017-12-30,Active
88227,49176,68,Salary,173429.18,2022-08-17,Active
88228,9659,82,Savings,96659.93,2020-08-05,Active
88229,25865,138,Savings,24484.68,2006-01-04,Active
88230,58761,129,Fixed Deposit,77094.73,2020-12-02,Active
88231,43938,31,Current,38861.61,2025-01-20,Active
88232,49910,19,Salary,51650.54,2018-01-30,Active
88233,43441,72,Current,111046.49,2026-05-02,Active
88234,21148,19,Savings,9387.54,2021-06-23,Active
88235,49124,49,Current,3293.0,2008-07-26,Dormant
88236,16547,115,Savings,88976.11,2009-05-03,Active
88237,5935,140,Current,23909.21,2024-11-09,Active
88238,55969,43,Fixed Deposit,24788.11,2023-02-14,Active
88239,59085,124,Savings,26488.29,2008-01-29,Active
88240,50081,117,Salary,52435.47,2016-10-25,Active
88241,30092,17,Savings,6876.74,2013-01-15,Active
88242,10491,45,Savings,7846.97,2023-05-29,Active
88243,14290,24,Current,86643.23,2020-05-22,Active
88244,10759,32,Current,45562.23,2013-04-18,Active
88245,47912,140,Savings,6593.85,2014-06-22,Active
88246,27469,45,Savings,6780.54,2014-02-12,Active
88247,56865,51,Fixed Deposit,2968.14,2006-04-27,Active
88248,12385,107,Savings,17928.93,2006-11-18,Active
88249,37127,92,Savings,46868.58,2015-12-29,Active
88250,2241,127,Current,25912.38,2008-01-10,Active
88251,59870,70,Savings,121415.3,2007-09-11,Active
88252,12024,122,Savings,5724.42,2023-03-30,Active
88253,37315,120,Savings,77794.34,2008-04-13,Active
88254,32582,28,Savings,22521.2,2016-03-13,Active
88255,23570,147,Fixed Deposit,187658.77,2011-02-20,Active
88256,3978,92,Savings,4083.39,2022-08-28,Active
88257,59377,148,Savings,1916.0,2018-03-08,Active
88258,14691,25,Salary,16768.55,2014-06-18,Active
88259,2424,30,Savings,5010.33,2010-03-14,Active
88260,9469,19,Salary,62734.18,2023-06-30,Active
88261,34327,97,Savings,54767.4,2013-09-10,Active
88262,32557,65,Salary,18173.55,2010-06-14,Active
88263,4923,1,Savings,70485.28,2019-03-20,Active
88264,23296,41,Fixed Deposit,24793.78,2011-01-26,Active
88265,47634,110,Salary,12541.83,2013-05-31,Active
88266,15130,137,Savings,6335.12,2017-07-08,Active
88267,59140,73,Savings,72978.32,2011-03-24,Active
88268,1108,136,Savings,3270.09,2017-10-15,Active
88269,34023,89,Savings,60457.52,2020-09-03,Active
88270,18375,148,Current,13171.99,2006-09-21,Active
88271,560,31,Current,16591.36,2024-10-11,Active
88272,38374,96,Savings,64747.21,2024-08-16,Active
88273,1514,104,Current,9721.39,2012-11-17,Active
88274,21424,118,Savings,56222.44,2011-08-27,Active
88275,18993,89,Salary,3337.8,2025-06-09,Active
88276,35965,97,Savings,19222.51,2016-01-23,Active
88277,56680,109,Current,11232.71,2006-10-22,Active
88278,7760,50,Savings,50394.59,2014-05-31,Active
88279,41867,138,Current,61440.54,2021-02-20,Closed
88280,6389,130,Savings,18111.53,2024-01-28,Active
88281,26396,77,NRI,24111.02,2008-12-11,Active
88282,39458,25,Savings,166377.0,2021-12-24,Active
88283,12283,145,Salary,46729.31,2014-05-15,Active
88284,14067,78,Savings,63430.25,2024-01-12,Active
88285,5659,24,Savings,1929.16,2015-05-18,Active
88286,42032,124,Salary,20846.55,2012-04-03,Active
88287,11803,7,Current,23524.86,2006-12-25,Closed
88288,18041,77,Current,43732.74,2009-03-14,Active
88289,22747,126,Fixed Deposit,48620.14,2015-04-09,Active
88290,9953,107,Fixed Deposit,11158.18,2005-10-26,Active
88291,50616,18,Salary,42267.38,2014-07-13,Active
88292,5435,107,Savings,65827.34,2010-12-09,Active
88293,1845,128,Savings,62748.29,2024-10-14,Active
88294,45911,146,Salary,9938.14,2025-04-20,Active
88295,15671,109,Salary,35580.15,2017-11-15,Active
88296,36579,25,Savings,39836.02,2006-10-14,Active
88297,40059,53,Savings,4691.16,2006-01-19,Active
88298,19581,133,Current,18643.08,2015-06-21,Active
88299,19747,12,Current,59719.53,2012-08-04,Active
88300,5205,93,Fixed Deposit,153980.35,2009-12-20,Active
88301,38712,39,Fixed Deposit,39004.26,2020-05-02,Active
88302,13726,115,Savings,75070.6,2013-12-14,Active
88303,50664,1,Salary,65555.92,2008-07-26,Active
88304,314,30,Fixed Deposit,28811.58,2013-10-30,Dormant
88305,17491,71,Current,14724.56,2015-09-22,Active
88306,52017,41,Salary,16433.93,2021-07-26,Active
88307,716,94,Savings,30762.92,2017-02-15,Active
88308,30548,35,Savings,26429.62,2016-04-09,Active
88309,15410,48,Current,3214.01,2005-12-03,Active
88310,32045,74,Savings,7543.4,2018-03-16,Active
88311,43884,51,Savings,48734.93,2018-04-02,Active
88312,15799,16,Savings,56704.94,2017-05-15,Active
88313,39976,125,Salary,3533.26,2005-10-15,Active
88314,53819,135,Salary,151251.92,2025-01-11,Active
88315,57161,128,NRI,73148.85,2013-10-18,Active
88316,6838,16,Savings,12598.33,2018-10-08,Active
88317,27327,74,Fixed Deposit,21842.03,2010-04-15,Closed
88318,23635,41,Current,5268.93,2013-02-11,Closed
88319,42294,8,Savings,34213.3,2005-01-18,Active
88320,23198,129,Savings,36668.84,2017-05-28,Dormant
88321,22671,18,Current,17842.1,2025-11-16,Active
88322,22258,36,Savings,32194.48,2016-12-11,Active
88323,51453,63,Savings,10568.41,2006-07-17,Active
88324,23946,116,Savings,93196.9,2020-10-01,Active
88325,56630,138,Savings,34322.08,2023-11-11,Dormant
88326,24595,143,NRI,12272.07,2011-11-19,Active
88327,9064,108,Savings,23460.87,2010-11-06,Active
88328,51870,145,Savings,81743.63,2020-11-26,Active
88329,15359,150,Savings,37514.14,2011-05-17,Closed
88330,37815,111,Fixed Deposit,4606.61,2005-11-18,Active
88331,54359,110,Fixed Deposit,9219.99,2023-02-17,Dormant
88332,33438,28,Savings,8389.9,2005-09-21,Active
88333,22228,105,Savings,209086.52,2026-04-20,Dormant
88334,37281,36,Current,1483.47,2015-08-06,Dormant
88335,816,145,Savings,26673.48,2017-12-27,Closed
88336,14309,106,Current,41928.0,2005-05-26,Active
88337,16264,35,Current,25847.95,2018-01-05,Active
88338,13806,62,Salary,23289.2,2005-08-31,Dormant
88339,35254,74,Savings,1351.74,2009-10-22,Active
88340,56749,101,NRI,12656.85,2011-07-01,Active
88341,31855,142,Savings,144823.77,2005-04-11,Active
88342,20466,38,Savings,28340.21,2020-12-28,Active
88343,896,41,Savings,15430.74,2005-10-02,Active
88344,35742,122,Savings,13341.77,2013-10-25,Active
88345,48136,104,Savings,33914.65,2025-07-28,Active
88346,32427,112,Salary,19259.97,2021-05-08,Active
88347,9273,69,Savings,66214.36,2017-02-19,Active
88348,9509,16,Savings,47513.91,2006-05-14,Active
88349,24877,13,Savings,25897.04,2005-02-04,Active
88350,49782,102,Savings,3527.81,2020-10-02,Active
88351,537,124,NRI,22391.08,2021-12-27,Active
88352,45867,140,Current,98624.92,2014-09-13,Active
88353,32259,113,Savings,45520.02,2020-12-20,Active
88354,23974,119,Salary,1086.42,2015-09-23,Active
88355,38181,3,Current,130921.93,2025-08-30,Dormant
88356,15604,82,Savings,41643.37,2005-08-02,Closed
88357,39803,18,Salary,102064.31,2012-12-04,Dormant
88358,12715,130,Savings,50586.5,2016-01-02,Active
88359,3092,105,Savings,5834.41,2014-02-14,Active
88360,3532,36,Salary,20916.53,2005-05-24,Active
88361,26443,134,Savings,52762.14,2010-10-06,Dormant
88362,10660,72,Savings,45106.09,2021-09-15,Active
88363,34239,7,Savings,44710.61,2013-05-05,Active
88364,6359,66,Savings,2551.35,2014-07-10,Active
88365,25927,134,Current,37744.68,2005-04-28,Active
88366,30477,136,Savings,206950.02,2024-07-16,Closed
88367,26289,127,Current,4989.98,2023-11-11,Active
88368,10637,99,NRI,3343.46,2013-06-22,Dormant
88369,1379,7,Savings,40612.25,2022-01-06,Active
88370,39955,82,Salary,37384.83,2024-10-19,Active
88371,29635,56,Savings,12241.54,2012-01-22,Active
88372,1558,66,NRI,9065.48,2024-12-03,Active
88373,48394,9,Savings,139649.78,2022-04-02,Dormant
88374,11675,10,Current,50528.09,2022-06-21,Active
88375,33204,97,Savings,30159.68,2025-09-14,Active
88376,3908,63,Savings,14332.08,2008-07-06,Active
88377,21472,45,Savings,53380.6,2015-07-01,Active
88378,59044,25,Savings,11472.06,2013-12-03,Active
88379,39795,31,Savings,10200.74,2024-11-09,Active
88380,23342,15,Current,7975.6,2025-05-08,Active
88381,21685,139,Current,35986.54,2016-02-24,Active
88382,14048,77,Current,72525.08,2022-10-15,Active
88383,36985,123,Savings,4701.87,2005-10-06,Active
88384,18337,62,Current,43937.8,2020-03-09,Dormant
88385,38857,56,Current,81596.47,2022-08-04,Active
88386,58990,5,Fixed Deposit,65550.59,2014-05-06,Active
88387,39882,58,Savings,38383.77,2022-01-16,Active
88388,30449,146,Current,17637.52,2011-12-17,Active
88389,27217,123,Savings,90943.43,2017-12-30,Active
88390,44120,31,Savings,69460.91,2010-01-15,Active
88391,9401,59,Savings,97375.02,2020-05-26,Active
88392,24440,5,Current,46032.74,2015-10-12,Active
88393,32740,108,NRI,41376.77,2025-04-02,Active
88394,2193,142,Savings,16560.45,2006-02-26,Active
88395,18702,24,Savings,19186.85,2019-10-05,Active
88396,14340,113,Current,87425.13,2012-04-19,Active
88397,52616,63,NRI,41444.48,2010-08-14,Dormant
88398,41583,150,Savings,60076.64,2016-04-04,Dormant
88399,34705,45,Savings,44337.23,2024-12-30,Active
88400,7379,70,Current,57119.28,2013-09-11,Active
88401,7352,119,Fixed Deposit,38999.02,2023-07-16,Active
88402,24164,111,Savings,14460.57,2023-02-03,Active
88403,46276,63,Salary,83112.55,2013-06-10,Active
88404,46292,118,Current,35830.83,2015-02-06,Active
88405,27012,1,Current,61553.36,2013-06-19,Dormant
88406,4094,29,Savings,56800.37,2025-06-13,Closed
88407,25250,9,Salary,2866.13,2015-07-17,Active
88408,30262,98,Savings,71125.58,2015-01-20,Active
88409,17251,7,Savings,42830.82,2022-05-21,Active
88410,45744,125,Savings,101217.24,2008-03-19,Active
88411,37581,128,Savings,6664.43,2018-10-19,Active
88412,25833,24,Savings,10700.3,2020-01-16,Active
88413,18007,33,Salary,75848.91,2010-06-09,Active
88414,10986,29,Current,22109.09,2012-02-21,Active
88415,38724,45,Current,91438.82,2014-03-23,Active
88416,14380,26,Salary,24021.91,2010-01-13,Active
88417,59211,129,Current,41604.55,2017-03-22,Active
88418,45243,132,Savings,30823.26,2024-05-22,Active
88419,15286,112,Savings,97110.63,2009-01-09,Active
88420,3468,2,Current,41048.64,2023-03-12,Active
88421,11833,142,Savings,58213.3,2016-10-19,Active
88422,52327,115,Savings,7176.22,2005-02-24,Active
88423,1531,76,Savings,69890.68,2024-06-04,Active
88424,59779,41,NRI,25272.88,2006-10-01,Active
88425,38680,34,Fixed Deposit,36310.78,2007-10-23,Active
88426,50113,104,Savings,35121.19,2014-12-19,Active
88427,39110,47,Savings,47798.55,2025-06-20,Active
88428,57870,136,Savings,43061.62,2024-03-19,Active
88429,53615,31,Savings,83981.03,2021-04-26,Active
88430,17319,26,Fixed Deposit,21478.22,2025-10-17,Active
88431,28816,123,NRI,14422.35,2016-06-19,Active
88432,18293,109,Savings,47624.39,2010-01-29,Active
88433,50193,109,Savings,35905.37,2019-10-19,Active
88434,54664,112,Current,58131.17,2016-03-29,Active
88435,47312,89,Fixed Deposit,29441.59,2021-08-11,Active
88436,31274,14,Current,28499.97,2016-11-15,Closed
88437,29647,50,Savings,35555.5,2014-07-16,Active
88438,38725,83,Salary,26536.06,2025-03-06,Active
88439,33175,39,Savings,64060.45,2010-11-15,Active
88440,15168,50,Fixed Deposit,8555.17,2008-07-16,Active
88441,14899,73,Current,81196.93,2023-10-14,Active
88442,7113,141,Salary,29873.48,2015-08-25,Active
88443,630,55,Savings,57316.37,2005-01-23,Active
88444,22882,97,Savings,24263.51,2009-09-03,Active
88445,21414,105,Savings,120512.29,2017-05-05,Active
88446,7044,40,Salary,2486.52,2023-08-03,Active
88447,32454,122,Current,68021.12,2005-04-22,Active
88448,43893,55,Current,139481.45,2016-04-10,Active
88449,52282,57,Savings,9011.59,2005-12-08,Active
88450,30994,52,Savings,214813.63,2015-03-18,Active
88451,12265,99,Salary,5484.02,2011-12-08,Active
88452,25170,95,Savings,4161.59,2006-04-02,Active
88453,14852,7,Fixed Deposit,34131.51,2005-04-07,Active
88454,2912,102,Fixed Deposit,33362.8,2025-08-07,Active
88455,45372,146,Savings,79909.15,2014-02-13,Active
88456,57305,119,Salary,114266.16,2015-10-29,Active
88457,53764,88,Savings,37247.08,2005-03-21,Closed
88458,35603,91,Savings,4216.94,2019-09-04,Closed
88459,51074,110,NRI,2286.24,2006-05-24,Dormant
88460,13958,115,NRI,137273.33,2007-04-26,Active
88461,39721,30,Savings,236989.5,2017-01-23,Active
88462,23147,80,Salary,4986.94,2023-06-12,Active
88463,54642,143,NRI,10420.02,2016-02-07,Active
88464,7952,73,Current,5374.29,2010-04-29,Active
88465,46301,60,Savings,30929.56,2025-09-27,Dormant
88466,29852,64,Savings,112084.69,2014-03-12,Active
88467,5009,3,Savings,107361.6,2013-08-16,Active
88468,59293,66,Salary,11647.89,2015-01-30,Active
88469,13313,73,Savings,59382.49,2021-02-05,Active
88470,29185,124,Savings,78053.89,2014-10-12,Active
88471,39441,99,Savings,74904.84,2015-04-06,Active
88472,19377,142,Savings,22417.46,2019-09-30,Active
88473,701,112,Savings,32767.58,2010-07-08,Dormant
88474,32412,93,Current,47457.32,2005-05-17,Active
88475,11551,113,Savings,4416.84,2022-08-31,Active
88476,44895,54,Savings,17529.71,2018-02-16,Active
88477,38908,119,Savings,5636.44,2022-10-14,Active
88478,20134,119,Current,22277.18,2020-04-09,Active
88479,9802,77,Savings,13150.49,2022-10-21,Active
88480,57459,86,Savings,12213.46,2015-02-28,Active
88481,12899,138,Savings,16573.12,2015-12-23,Active
88482,49630,149,Savings,33035.06,2022-09-12,Closed
88483,2274,120,Current,21853.56,2005-11-27,Active
88484,14566,140,Salary,25472.66,2012-07-20,Active
88485,39552,48,Savings,73640.13,2017-01-08,Active
88486,21211,45,Savings,9233.89,2020-06-22,Active
88487,3681,80,Savings,38900.06,2007-07-25,Active
88488,40200,29,Fixed Deposit,19461.42,2008-11-23,Active
88489,51498,16,Fixed Deposit,4370.14,2011-01-24,Active
88490,59743,15,Salary,42872.37,2012-01-09,Active
88491,40275,67,Savings,92531.13,2022-03-25,Active
88492,31635,109,Current,2386.46,2009-11-24,Dormant
88493,43688,128,Savings,59499.65,2009-01-22,Active
88494,2253,118,Current,14639.03,2016-08-04,Active
88495,38048,117,Savings,17051.91,2022-01-16,Active
88496,28712,57,Fixed Deposit,34339.3,2012-04-02,Active
88497,39874,74,Savings,28942.89,2019-01-06,Closed
88498,9852,79,Current,217516.21,2023-12-17,Dormant
88499,33657,114,Current,11143.64,2025-09-17,Active
88500,56237,97,Savings,93330.61,2015-03-23,Active
88501,16008,141,Current,48685.37,2014-07-26,Active
88502,12609,102,Savings,25685.11,2011-05-22,Active
88503,7932,37,Salary,48613.45,2010-02-11,Dormant
88504,26265,27,Savings,16328.53,2024-01-05,Active
88505,46286,105,Current,1666.09,2013-03-01,Active
88506,48001,138,Current,9068.43,2011-12-23,Active
88507,21019,61,Savings,43185.99,2010-08-01,Closed
88508,40025,47,Savings,17415.27,2007-08-19,Dormant
88509,15148,7,Fixed Deposit,129023.58,2005-06-17,Active
88510,24417,10,Current,23971.16,2015-08-21,Active
88511,28990,59,Savings,152703.27,2005-10-08,Active
88512,28202,93,Current,2206.06,2006-02-26,Active
88513,21696,70,Savings,142242.98,2023-08-13,Active
88514,54853,48,Current,8896.89,2008-12-18,Active
88515,25233,14,Savings,5869.95,2009-02-12,Dormant
88516,53718,140,Savings,43599.15,2023-03-17,Active
88517,40466,130,Savings,76599.53,2025-04-14,Active
88518,19265,27,Fixed Deposit,16380.18,2026-01-23,Active
88519,23311,75,NRI,9774.1,2006-03-11,Active
88520,26658,84,Current,118080.1,2018-05-21,Active
88521,25457,57,Fixed Deposit,20620.45,2007-11-27,Active
88522,52450,25,NRI,149209.67,2017-05-06,Active
88523,45715,62,NRI,9653.03,2018-04-02,Active
88524,21600,117,NRI,11392.25,2015-06-25,Active
88525,53847,54,Fixed Deposit,112302.98,2022-01-07,Active
88526,8366,137,Savings,103869.92,2022-12-23,Active
88527,30092,76,Salary,1690.83,2022-08-09,Dormant
88528,7775,60,Savings,28735.47,2016-11-16,Active
88529,18203,46,Savings,117038.74,2011-10-13,Active
88530,33737,37,Current,20453.0,2025-06-30,Active
88531,57376,40,Savings,38793.38,2014-12-16,Active
88532,29407,50,Salary,49612.99,2018-01-04,Active
88533,34604,126,Salary,6942.83,2019-07-18,Active
88534,23523,11,Savings,14885.43,2007-09-20,Active
88535,52646,119,Salary,83787.86,2025-03-21,Active
88536,896,117,Savings,27948.36,2019-09-07,Active
88537,6869,21,Fixed Deposit,37494.59,2021-05-31,Closed
88538,58441,78,Salary,73274.0,2023-06-06,Dormant
88539,5014,110,Savings,20142.95,2020-04-23,Dormant
88540,30214,142,Fixed Deposit,40176.86,2011-09-10,Active
88541,30171,66,Savings,9779.71,2014-06-18,Active
88542,33802,101,Fixed Deposit,7644.19,2023-11-27,Active
88543,24580,63,Fixed Deposit,15206.06,2020-07-20,Closed
88544,52281,141,Savings,68535.31,2019-01-29,Active
88545,37267,40,Current,25754.04,2018-10-19,Active
88546,24416,129,Savings,63337.05,2017-06-30,Dormant
88547,21641,58,Fixed Deposit,241022.6,2013-10-11,Active
88548,41972,79,Savings,32479.97,2012-11-09,Active
88549,39235,58,Savings,81195.29,2023-07-29,Active
88550,18754,144,Savings,14658.67,2018-08-17,Active
88551,55482,58,Savings,32581.25,2019-09-12,Active
88552,26295,29,Savings,45111.09,2008-06-04,Dormant
88553,35879,119,Savings,58196.31,2006-12-27,Active
88554,1754,53,Savings,992.77,2005-04-05,Active
88555,9095,76,Current,12139.91,2024-05-20,Active
88556,33824,86,Fixed Deposit,5163.7,2011-09-16,Dormant
88557,6519,52,Current,704.9,2018-05-04,Active
88558,20190,30,Fixed Deposit,25622.72,2014-05-04,Active
88559,53227,116,Salary,77575.62,2007-11-18,Dormant
88560,27173,106,Savings,34975.66,2023-04-11,Active
88561,49,82,Salary,25611.43,2017-07-08,Active
88562,14326,70,Current,110122.27,2010-07-18,Active
88563,39663,79,Savings,36720.27,2021-11-21,Active
88564,4759,10,Savings,16867.88,2006-01-09,Active
88565,41342,145,Savings,6928.12,2012-09-28,Active
88566,14878,5,Savings,139291.36,2022-01-22,Active
88567,12200,27,Current,36497.59,2007-07-29,Active
88568,27750,3,Savings,31835.85,2022-02-10,Active
88569,57069,78,Savings,71002.73,2018-08-24,Active
88570,18204,87,Savings,11803.38,2008-07-20,Active
88571,20190,2,Savings,77733.5,2013-01-02,Active
88572,38561,12,Fixed Deposit,34794.45,2005-07-06,Dormant
88573,9454,81,Savings,9917.18,2009-12-20,Active
88574,8472,90,Current,67687.87,2019-12-01,Active
88575,44540,75,Savings,33601.47,2005-11-19,Active
88576,3248,74,Savings,74507.81,2017-12-08,Active
88577,42890,44,Savings,10148.94,2020-05-10,Active
88578,15064,46,Savings,8083.89,2018-07-28,Active
88579,33391,21,Savings,139047.1,2021-12-07,Active
88580,12382,85,Savings,116198.66,2025-05-23,Active
88581,8578,90,Savings,46018.13,2013-11-16,Active
88582,12874,85,Salary,8632.19,2008-03-25,Active
88583,7358,127,Savings,77461.83,2005-10-11,Active
88584,13393,139,NRI,8844.19,2022-09-10,Active
88585,53418,17,Current,61085.09,2017-11-02,Active
88586,58091,7,Fixed Deposit,15917.49,2022-09-25,Active
88587,31000,68,Savings,41734.73,2019-07-21,Active
88588,47359,47,Current,11100.72,2022-02-21,Active
88589,29269,121,Savings,30626.97,2017-10-27,Active
88590,56082,92,Fixed Deposit,132509.59,2010-02-21,Active
88591,26959,2,Fixed Deposit,53179.96,2017-11-09,Active
88592,46391,68,Savings,25887.61,2020-02-26,Active
88593,30473,95,Savings,48144.28,2010-09-15,Active
88594,44500,35,Savings,34677.2,2024-06-16,Active
88595,47438,71,Current,78255.53,2015-08-23,Active
88596,3432,58,Current,5723.0,2015-09-12,Active
88597,54243,11,Current,28768.32,2012-11-30,Active
88598,36227,6,Savings,30574.16,2025-03-01,Active
88599,1569,142,Savings,1249.88,2006-03-21,Closed
88600,16683,135,Savings,88066.98,2023-04-13,Active
88601,9209,39,Fixed Deposit,4819.53,2020-04-15,Dormant
88602,7640,139,Savings,104178.31,2008-01-17,Active
88603,42507,64,Savings,53352.85,2022-08-26,Active
88604,22713,77,Savings,56074.09,2023-05-25,Dormant
88605,28839,63,Savings,55987.38,2011-04-30,Dormant
88606,23594,48,Savings,122251.25,2016-08-17,Closed
88607,54346,126,Savings,77673.33,2007-05-13,Active
88608,16698,112,Savings,14136.42,2017-05-18,Active
88609,494,63,Salary,101796.21,2026-03-15,Active
88610,16238,14,Salary,35097.43,2006-11-11,Active
88611,7345,129,Savings,12151.65,2007-01-28,Active
88612,57557,139,Savings,9823.43,2019-09-04,Active
88613,10375,45,Savings,5263.31,2007-04-18,Active
88614,46742,11,Savings,26950.22,2015-04-13,Active
88615,10104,35,Current,19866.96,2024-03-13,Active
88616,8554,83,Current,51908.51,2016-02-28,Active
88617,10286,10,Savings,947.19,2015-12-30,Active
88618,36988,3,Savings,53630.81,2017-12-24,Closed
88619,3479,104,Current,14706.4,2020-04-24,Active
88620,37130,23,Savings,118359.16,2017-01-23,Dormant
88621,15058,108,Salary,5617.88,2010-01-27,Active
88622,45318,97,Current,58574.96,2015-05-25,Active
88623,1843,37,Savings,74859.07,2026-05-14,Active
88624,34928,5,Savings,1304.91,2007-10-20,Active
88625,38149,141,Savings,51421.63,2023-03-16,Active
88626,30654,137,Savings,141841.81,2021-01-20,Active
88627,15890,65,Savings,20302.92,2017-03-27,Active
88628,16236,118,Savings,38193.09,2021-01-03,Active
88629,34115,115,Current,171824.34,2006-01-26,Active
88630,14528,116,Current,8341.14,2018-09-15,Active
88631,28437,74,Salary,42625.24,2017-08-23,Dormant
88632,27194,26,Savings,56131.37,2011-05-17,Active
88633,3074,36,NRI,9434.05,2005-12-27,Active
88634,37304,89,Current,13412.14,2021-02-25,Active
88635,34630,20,Savings,39072.39,2019-08-07,Active
88636,3735,36,Savings,42408.48,2012-09-02,Active
88637,24851,46,Savings,129843.96,2015-02-05,Active
88638,20232,15,Savings,73658.51,2013-06-27,Active
88639,20364,95,Savings,5603.55,2015-02-16,Active
88640,23679,67,Current,32929.14,2018-05-03,Dormant
88641,51183,53,Current,37202.4,2024-04-17,Dormant
88642,46148,10,Current,47041.99,2016-05-15,Active
88643,50621,126,Savings,44500.67,2006-12-18,Active
88644,17064,111,Current,23172.98,2021-12-03,Active
88645,53593,44,Savings,149809.51,2008-04-24,Active
88646,26388,48,Current,133438.03,2018-03-21,Closed
88647,46171,56,Savings,28629.35,2018-01-09,Active
88648,30646,60,Savings,24759.32,2011-06-20,Active
88649,34440,15,Current,83310.45,2017-06-24,Active
88650,21745,142,Savings,6253.14,2016-10-20,Active
88651,4511,101,Savings,85584.21,2025-06-24,Active
88652,51691,48,Savings,29077.36,2010-10-08,Active
88653,53746,7,Savings,6812.84,2017-03-19,Active
88654,57513,39,Fixed Deposit,134655.88,2010-09-26,Active
88655,11247,60,Current,94482.02,2015-10-21,Active
88656,28200,86,Savings,1153.97,2023-09-14,Active
88657,48546,55,Savings,37742.53,2013-02-10,Active
88658,24589,72,Current,12030.23,2022-02-22,Active
88659,20853,10,NRI,64051.05,2005-11-06,Active
88660,52450,4,Savings,35518.21,2018-11-09,Active
88661,29195,98,Savings,5119.91,2009-03-04,Dormant
88662,51249,84,Savings,58729.48,2010-01-01,Active
88663,24203,44,Current,17214.48,2016-08-11,Active
88664,1552,24,Salary,21399.97,2006-05-02,Active
88665,16922,73,Current,29092.23,2017-07-02,Active
88666,18664,19,Savings,169710.93,2005-06-27,Active
88667,14461,37,Savings,69809.05,2023-12-21,Active
88668,57591,73,Savings,100260.99,2010-06-27,Closed
88669,58969,142,Current,265610.01,2012-04-27,Active
88670,43233,55,Savings,65197.81,2012-01-29,Active
88671,58840,62,Salary,197155.0,2022-06-21,Active
88672,11884,24,Savings,61448.88,2025-02-26,Active
88673,13538,25,Savings,9774.31,2018-12-10,Active
88674,23617,25,Salary,40551.16,2024-05-05,Active
88675,21689,118,Savings,821.42,2023-04-27,Active
88676,21393,61,Current,29831.02,2020-11-03,Active
88677,46485,114,Current,4493.03,2011-02-10,Active
88678,15992,52,Fixed Deposit,68345.57,2018-06-16,Active
88679,9682,128,NRI,122074.68,2026-02-10,Active
88680,51360,47,Savings,6576.96,2009-09-26,Active
88681,32996,113,Salary,15630.46,2007-10-06,Active
88682,58229,130,Salary,42951.65,2009-01-22,Active
88683,38474,66,Current,25160.15,2021-08-06,Active
88684,12185,125,Current,8593.45,2009-03-06,Active
88685,53620,73,NRI,23204.68,2019-05-13,Dormant
88686,8233,138,Savings,45625.61,2017-04-30,Active
88687,7444,94,Savings,22710.4,2019-03-26,Active
88688,14152,116,Savings,17305.27,2007-05-10,Active
88689,41270,76,Savings,22594.19,2014-11-10,Active
88690,45129,38,Current,49920.87,2006-06-09,Active
88691,15286,60,Salary,38368.63,2010-02-19,Closed
88692,18449,73,Savings,72988.82,2014-12-03,Active
88693,14198,37,Savings,70786.87,2006-01-28,Active
88694,51456,40,Current,24564.13,2005-12-30,Dormant
88695,11563,67,Salary,18388.41,2013-05-07,Active
88696,9611,132,Savings,19055.52,2018-07-30,Active
88697,10755,34,Savings,31614.28,2013-08-16,Active
88698,38320,122,Savings,19045.93,2012-10-15,Active
88699,35626,4,Savings,55002.15,2026-04-30,Active
88700,53154,116,Current,13964.46,2018-11-28,Active
88701,45781,73,Savings,5033.93,2024-05-28,Active
88702,31855,74,Salary,8581.02,2007-02-08,Active
88703,19730,97,Savings,96309.17,2008-08-03,Closed
88704,7907,33,Savings,98511.15,2019-01-10,Active
88705,26705,47,Salary,3334.3,2005-04-16,Active
88706,13573,117,Savings,68095.61,2015-07-06,Active
88707,14577,6,Savings,3217.1,2008-09-27,Active
88708,19609,74,Current,4780.76,2021-09-05,Active
88709,28991,39,Fixed Deposit,35092.86,2021-08-02,Active
88710,16848,139,Fixed Deposit,10098.99,2008-03-21,Active
88711,48071,36,Fixed Deposit,217113.55,2009-06-27,Active
88712,4017,140,Savings,191981.02,2020-06-07,Active
88713,17069,92,Savings,9058.82,2022-09-12,Dormant
88714,48350,22,Savings,8335.54,2018-10-27,Closed
88715,4115,40,Savings,27811.66,2018-03-21,Active
88716,10524,42,Current,21255.47,2019-06-14,Dormant
88717,23672,27,NRI,7942.07,2009-01-03,Active
